customerinstallationid,hostname,machinetypecode
17687,thunder24034.m1ams1.jivehosted.com,thunder
17688,thunder24039.m1ams1.jivehosted.com,thunder
17689,thunder23977.m1ams1.jivehosted.com,thunder
17690,thunder23983.m1ams1.jivehosted.com,thunder
17691,thunder24042.m1ams1.jivehosted.com,thunder
17692,thunder23985.m1ams1.jivehosted.com,thunder
17693,thunder23951.m1phx1.jivehosted.com,thunder
17694,thunder23941.m1phx1.jivehosted.com,thunder
17695,thunder23993.m1ams1.jivehosted.com,thunder
17696,thunder23943.m1phx1.jivehosted.com,thunder
17697,thunder24048.m1ams1.jivehosted.com,thunder
17698,thunder23902.m1phx1.jivehosted.com,thunder
17699,thunder24008.m1ams1.jivehosted.com,thunder
17700,thunder24069.m1ams1.jivehosted.com,thunder
17703,thunder24009.m1ams1.jivehosted.com,thunder
17704,thunder23954.m1phx1.jivehosted.com,thunder
17705,thunder24079.m1ams1.jivehosted.com,thunder
17706,thunder23929.m1phx1.jivehosted.com,thunder
17707,thunder23944.m1phx1.jivehosted.com,thunder
17708,thunder23933.m1phx1.jivehosted.com,thunder
17709,thunder24014.m1ams1.jivehosted.com,thunder
17710,thunder23964.m1phx1.jivehosted.com,thunder
17711,thunder23945.m1phx1.jivehosted.com,thunder
17712,thunder24023.m1ams1.jivehosted.com,thunder
17713,thunder23934.m1phx1.jivehosted.com,thunder
17714,thunder23948.m1phx1.jivehosted.com,thunder
17715,thunder23888.m1phx1.jivehosted.com,thunder
17716,dontest-test1-c6test1-eae01.m1ams1.jivehosted.com,eaeservice
17716,dontest-test1-c6test1-wa01.m1ams1.jivehosted.com,webapp
17716,dontest-test1-c6test1-eaedb.m1ams1.jivehosted.com,dbeae
17716,dontest-test1-c6test1-db.m1ams1.jivehosted.com,dbvirtual
17716,dontest-test1-c6test1-wa02.m1ams1.jivehosted.com,webapp
17716,dontest-test1-c6test1-cs01.m1ams1.jivehosted.com,cache
17717,thunder23960.m1phx1.jivehosted.com,thunder
17718,thunder24026.m1ams1.jivehosted.com,thunder
17719,thunder24083.m1ams1.jivehosted.com,thunder
17720,tmobile-ext2-uat-cs01.m2phx1.jivehosted.com,cache
17720,tmobile-ext2-uat-eaedb.m2phx1.jivehosted.com,dbeae
17720,tmobile-ext2-uat-db.m2phx1.jivehosted.com,dbvirtual
17720,tmobile-ext2-uat-wa01.m2phx1.jivehosted.com,webapp
17720,tmobile-ext2-uat-wa02.m2phx1.jivehosted.com,webapp
17720,tmobile-ext2-uat-eae01.m2phx1.jivehosted.com,eaeservice
17721,t-mobile-ext2-eae01.m2phx1.jivehosted.com,eaeservice
17721,t-mobile-ext2-db.m2phx1.jivehosted.com,dbvirtual
17721,t-mobile-ext2-wa01.m2phx1.jivehosted.com,webapp
17721,t-mobile-ext2-eaedb.m2phx1.jivehosted.com,dbeae
17721,t-mobile-ext2-cs01.m2phx1.jivehosted.com,cache
17721,t-mobile-ext2-wa02.m2phx1.jivehosted.com,webapp
17722,thunder23963.m1phx1.jivehosted.com,thunder
17723,thunder23967.m1phx1.jivehosted.com,thunder
17724,mhi-cs01.m1ams1.jivehosted.com,cache
17724,mhi-wa01.m1ams1.jivehosted.com,webapp
17724,mhi-wa02.m1ams1.jivehosted.com,webapp
17724,mhi-eaedb.m1ams1.jivehosted.com,dbeae
17724,mhi-db.m1ams1.jivehosted.com,dbvirtual
17724,mhi-eae01.m1ams1.jivehosted.com,eaeservice
17725,thunder23970.m1phx1.jivehosted.com,thunder
17726,thunder23971.m1phx1.jivehosted.com,thunder
17727,mhi-uat-cs01.m1ams1.jivehosted.com,cache
17727,mhi-uat-wa02.m1ams1.jivehosted.com,webapp
17727,mhi-uat-wa01.m1ams1.jivehosted.com,webapp
17727,mhi-uat-db.m1ams1.jivehosted.com,dbvirtual
17727,mhi-uat-eaedb.m1ams1.jivehosted.com,dbeae
17727,mhi-uat-eae01.m1ams1.jivehosted.com,eaeservice
17728,t-mobile-ext3-uat-wa01.m2phx1.jivehosted.com,webapp
17728,t-mobile-ext3-uat-wa02.m2phx1.jivehosted.com,webapp
17728,t-mobile-ext3-uat-eaedb.m2phx1.jivehosted.com,dbeae
17728,t-mobile-ext3-uat-cs01.m2phx1.jivehosted.com,cache
17728,t-mobile-ext3-uat-eae01.m2phx1.jivehosted.com,eaeservice
17728,t-mobile-ext3-uat-db.m2phx1.jivehosted.com,dbvirtual
17729,io-support-eaedb.m2phx1.jivehosted.com,dbeae
17729,io-support-eae01.m2phx1.jivehosted.com,eaeservice
17729,io-support-cs01.m2phx1.jivehosted.com,cache
17729,io-support-wa01.m2phx1.jivehosted.com,webapp
17729,io-support-wa02.m2phx1.jivehosted.com,webapp
17729,io-support-db.m2phx1.jivehosted.com,dbvirtual
17730,io-support-uat-eae01.m2phx1.jivehosted.com,eaeservice
17730,io-support-uat-wa02.m2phx1.jivehosted.com,webapp
17730,io-support-uat-wa01.m2phx1.jivehosted.com,webapp
17730,io-support-uat-db.m2phx1.jivehosted.com,dbvirtual
17730,io-support-uat-cs01.m2phx1.jivehosted.com,cache
17730,io-support-uat-eaedb.m2phx1.jivehosted.com,dbeae
17731,plantronics-social-int-eae01.m2phx1.jivehosted.com,eaeservice
17731,plantronics-social-int-wa02.m2phx1.jivehosted.com,webapp
17731,plantronics-social-int-eaedb.m2phx1.jivehosted.com,dbeae
17731,plantronics-social-int-wa01.m2phx1.jivehosted.com,webapp
17731,plantronics-social-int-cs01.m2phx1.jivehosted.com,cache
17731,plantronics-social-int-db.m2phx1.jivehosted.com,dbvirtual
17732,plantronics-social-int-uat-eae01.m2phx1.jivehosted.com,eaeservice
17732,plantronics-social-int-uat-eaedb.m2phx1.jivehosted.com,dbeae
17732,plantronics-social-int-uat-cs01.m2phx1.jivehosted.com,cache
17732,plantronics-social-int-uat-wa01.m2phx1.jivehosted.com,webapp
17732,plantronics-social-int-uat-db.m2phx1.jivehosted.com,dbvirtual
17732,plantronics-social-int-uat-wa02.m2phx1.jivehosted.com,webapp
17733,solavei-ext-uat-wa01.m2phx1.jivehosted.com,webapp
17733,solavei-ext-uat-wa02.m2phx1.jivehosted.com,webapp
17733,solavei-ext-uat-eae01.m2phx1.jivehosted.com,eaeservice
17733,solavei-ext-uat-cs01.m2phx1.jivehosted.com,cache
17733,solavei-ext-uat-db.m2phx1.jivehosted.com,dbvirtual
17733,solavei-ext-uat-eaedb.m2phx1.jivehosted.com,dbeae
17734,alcatel-lucent-emp-uat-eae01.m2phx1.jivehosted.com,eaeservice
17734,alcatel-lucent-emp-uat-db.m2phx1.jivehosted.com,dbvirtual
17734,alcatel-lucent-emp-uat-eaedb.m2phx1.jivehosted.com,dbeae
17734,alcatel-lucent-emp-uat-cs01.m2phx1.jivehosted.com,cache
17734,alcatel-lucent-emp-uat-wa01.m2phx1.jivehosted.com,webapp
17734,alcatel-lucent-emp-uat-wa02.m2phx1.jivehosted.com,webapp
17735,thunder23991.m1phx1.jivehosted.com,thunder
17736,thunder24041.m1ams1.jivehosted.com,thunder
17737,thunder23995.m1phx1.jivehosted.com,thunder
17738,thunder23973.m1phx1.jivehosted.com,thunder
17739,thunder24001.m1phx1.jivehosted.com,thunder
17740,thunder23867.m1phx1.jivehosted.com,thunder
17741,thunder24045.m1ams1.jivehosted.com,thunder
17742,thunder24022.m1phx1.jivehosted.com,thunder
17743,thunder24025.m1phx1.jivehosted.com,thunder
17744,thunder24051.m1ams1.jivehosted.com,thunder
17745,thunder23966.m1phx1.jivehosted.com,thunder
17746,thunder24062.m1ams1.jivehosted.com,thunder
17747,thunder24033.m1phx1.jivehosted.com,thunder
17748,thunder24054.m1phx1.jivehosted.com,thunder
17751,thunder23868.m1phx1.jivehosted.com,thunder
17752,thunder24056.m1phx1.jivehosted.com,thunder
17753,thunder23981.m1phx1.jivehosted.com,thunder
17754,thunder23974.m1phx1.jivehosted.com,thunder
17755,thunder23889.m1phx1.jivehosted.com,thunder
17756,thunder23980.m1phx1.jivehosted.com,thunder
17757,thunder23869.m1phx1.jivehosted.com,thunder
17758,thunder24063.m1phx1.jivehosted.com,thunder
17759,thunder23987.m1phx1.jivehosted.com,thunder
17760,thunder24077.m1ams1.jivehosted.com,thunder
17761,thunder24000.m1phx1.jivehosted.com,thunder
17763,thunder24086.m1phx1.jivehosted.com,thunder
17764,thunder24088.m1phx1.jivehosted.com,thunder
17765,thunder23893.m1phx1.jivehosted.com,thunder
17766,thunder23894.m1phx1.jivehosted.com,thunder
17767,thunder23910.m1phx1.jivehosted.com,thunder
17768,thunder23895.m1phx1.jivehosted.com,thunder
17769,thunder24095.m1phx1.jivehosted.com,thunder
17770,thunder24106.m1ams1.jivehosted.com,thunder
17771,thunder24002.m1phx1.jivehosted.com,thunder
17772,thunder23918.m1phx1.jivehosted.com,thunder
17773,thunder24118.m1phx1.jivehosted.com,thunder
17774,thunder23921.m1phx1.jivehosted.com,thunder
17775,thunder24119.m1phx1.jivehosted.com,thunder
17776,thunder23996.m1phx1.jivehosted.com,thunder
17777,thunder24078.m1ams1.jivehosted.com,thunder
17778,thunder24003.m1phx1.jivehosted.com,thunder
17779,thunder23896.m1phx1.jivehosted.com,thunder
17780,thunder23923.m1phx1.jivehosted.com,thunder
17781,thunder24127.m1phx1.jivehosted.com,thunder
17782,thunder24006.m1phx1.jivehosted.com,thunder
17783,thunder23925.m1phx1.jivehosted.com,thunder
17784,thunder24085.m1ams1.jivehosted.com,thunder
17785,thunder23897.m1phx1.jivehosted.com,thunder
17786,thunder23998.m1phx1.jivehosted.com,thunder
17787,thunder24148.m1phx1.jivehosted.com,thunder
17788,thunder24005.m1phx1.jivehosted.com,thunder
17789,thunder24151.m1phx1.jivehosted.com,thunder
17790,thunder24011.m1phx1.jivehosted.com,thunder
17791,thunder24111.m1ams1.jivehosted.com,thunder
17792,thunder23940.m1phx1.jivehosted.com,thunder
17793,thunder24097.m1ams1.jivehosted.com,thunder
17794,thunder23949.m1phx1.jivehosted.com,thunder
17795,thunder24012.m1phx1.jivehosted.com,thunder
17796,thunder24029.m1phx1.jivehosted.com,thunder
17797,thunder23953.m1phx1.jivehosted.com,thunder
17798,thunder24158.m1phx1.jivehosted.com,thunder
17799,thunder24114.m1ams1.jivehosted.com,thunder
17800,thunder24019.m1phx1.jivehosted.com,thunder
17801,thunder23955.m1phx1.jivehosted.com,thunder
17802,thunder24108.m1ams1.jivehosted.com,thunder
17803,thunder23898.m1phx1.jivehosted.com,thunder
17804,thunder24116.m1ams1.jivehosted.com,thunder
17805,thunder24176.m1phx1.jivehosted.com,thunder
17806,thunder24139.m1ams1.jivehosted.com,thunder
17807,thunder23926.m1phx1.jivehosted.com,thunder
17808,thunder24027.m1phx1.jivehosted.com,thunder
17809,thunder24032.m1phx1.jivehosted.com,thunder
17810,thunder23927.m1phx1.jivehosted.com,thunder
17811,thunder24181.m1phx1.jivehosted.com,thunder
17812,thunder24028.m1phx1.jivehosted.com,thunder
17813,thunder24036.m1phx1.jivehosted.com,thunder
17814,thunder24035.m1phx1.jivehosted.com,thunder
17815,thunder23958.m1phx1.jivehosted.com,thunder
17816,thunder23928.m1phx1.jivehosted.com,thunder
17817,thunder24189.m1phx1.jivehosted.com,thunder
17818,thunder24040.m1phx1.jivehosted.com,thunder
17819,thunder24037.m1phx1.jivehosted.com,thunder
17820,thunder23968.m1phx1.jivehosted.com,thunder
17821,motoroladev-wa02.m2phx1.jivehosted.com,webapp
17821,motoroladev-wa01.m2phx1.jivehosted.com,webapp
17821,motoroladev-eae01.m2phx1.jivehosted.com,eaeservice
17821,motoroladev-eaedb.m2phx1.jivehosted.com,dbeae
17821,motoroladev-db.m2phx1.jivehosted.com,dbvirtual
17821,motoroladev-cs01.m2phx1.jivehosted.com,cache
17822,motoroladev-uat-eaedb.m2phx1.jivehosted.com,dbeae
17822,motoroladev-uat-wa02.m2phx1.jivehosted.com,webapp
17822,motoroladev-uat-wa01.m2phx1.jivehosted.com,webapp
17822,motoroladev-uat-eae01.m2phx1.jivehosted.com,eaeservice
17822,motoroladev-uat-cs01.m2phx1.jivehosted.com,cache
17822,motoroladev-uat-db.m2phx1.jivehosted.com,dbvirtual
17823,thunder24050.m1phx1.jivehosted.com,thunder
17824,thunder24043.m1phx1.jivehosted.com,thunder
17825,thunder23930.m1phx1.jivehosted.com,thunder
17826,thunder24205.m1phx1.jivehosted.com,thunder
17827,thunder24059.m1phx1.jivehosted.com,thunder
17828,thunder24057.m1phx1.jivehosted.com,thunder
17829,thunder24064.m1phx1.jivehosted.com,thunder
17830,hormel-public-community-ext-uat-wa01.m2phx1.jivehosted.com,webapp
17830,hormel-public-community-ext-uat-db.m2phx1.jivehosted.com,dbvirtual
17830,hormel-public-community-ext-uat-eaedb.m2phx1.jivehosted.com,dbeae
17830,hormel-public-community-ext-uat-cs01.m2phx1.jivehosted.com,cache
17830,hormel-public-community-ext-uat-eae01.m2phx1.jivehosted.com,eaeservice
17830,hormel-public-community-ext-uat-wa02.m2phx1.jivehosted.com,webapp
17831,thunder23979.m1phx1.jivehosted.com,thunder
17832,quest-software-emp-eae01.m2phx1.jivehosted.com,eaeservice
17832,quest-software-emp-db.m2phx1.jivehosted.com,dbvirtual
17832,quest-software-emp-cs01.m2phx1.jivehosted.com,cache
17832,quest-software-emp-eaedb.m2phx1.jivehosted.com,dbeae
17832,quest-software-emp-wa02.m2phx1.jivehosted.com,webapp
17832,quest-software-emp-wa01.m2phx1.jivehosted.com,webapp
17833,quest-software-emp-uat-wa02.m2phx1.jivehosted.com,webapp
17833,quest-software-emp-uat-eae01.m2phx1.jivehosted.com,eaeservice
17833,quest-software-emp-uat-wa01.m2phx1.jivehosted.com,webapp
17833,quest-software-emp-uat-db.m2phx1.jivehosted.com,dbvirtual
17833,quest-software-emp-uat-cs01.m2phx1.jivehosted.com,cache
17833,quest-software-emp-uat-eaedb.m2phx1.jivehosted.com,dbeae
17834,paypal-pc-eaedb.m2phx1.jivehosted.com,dbeae
17834,paypal-pc-db.m2phx1.jivehosted.com,dbvirtual
17834,paypal-pc-eae01.m2phx1.jivehosted.com,eaeservice
17834,paypal-pc-wa02.m2phx1.jivehosted.com,webapp
17834,paypal-pc-wa01.m2phx1.jivehosted.com,webapp
17834,paypal-pc-cs01.m2phx1.jivehosted.com,cache
17835,paypal-pc-uat-wa01.m2phx1.jivehosted.com,webapp
17835,paypal-pc-uat-cs01.m2phx1.jivehosted.com,cache
17835,paypal-pc-uat-db.m2phx1.jivehosted.com,dbvirtual
17835,paypal-pc-uat-eaedb.m2phx1.jivehosted.com,dbeae
17835,paypal-pc-uat-eae01.m2phx1.jivehosted.com,eaeservice
17835,paypal-pc-uat-wa02.m2phx1.jivehosted.com,webapp
17837,thunder24067.m1phx1.jivehosted.com,thunder
17838,dontest-test1-c5test5-eaedb.m1ams1.jivehosted.com,dbeae
17838,dontest-test1-c5test5-eae01.m1ams1.jivehosted.com,eaeservice
17838,dontest-test1-c5test5-cs01.m1ams1.jivehosted.com,cache
17838,dontest-test1-c5test5-wa02.m1ams1.jivehosted.com,webapp
17838,dontest-test1-c5test5-db.m1ams1.jivehosted.com,dbvirtual
17838,dontest-test1-c5test5-wa01.m1ams1.jivehosted.com,webapp
17839,thunder23984.m1phx1.jivehosted.com,thunder
17840,thunder24109.m1ams1.jivehosted.com,thunder
17841,thunder24110.m1ams1.jivehosted.com,thunder
17842,thunder24065.m1phx1.jivehosted.com,thunder
17843,thunder24117.m1ams1.jivehosted.com,thunder
17844,thunder24071.m1phx1.jivehosted.com,thunder
17845,thunder24145.m1ams1.jivehosted.com,thunder
17849,thunder24135.m1ams1.jivehosted.com,thunder
17850,thunder24091.m1phx1.jivehosted.com,thunder
17851,thunder24143.m1ams1.jivehosted.com,thunder
17852,thunder24094.m1phx1.jivehosted.com,thunder
17853,thunder24100.m1phx1.jivehosted.com,thunder
17854,thunder23986.m1phx1.jivehosted.com,thunder
17855,thunder24107.m1phx1.jivehosted.com,thunder
17856,thunder24070.m1phx1.jivehosted.com,thunder
17857,thunder23989.m1phx1.jivehosted.com,thunder
17858,thunder23999.m1phx1.jivehosted.com,thunder
17859,dontest-test1-c6-test6-cs01.m1ams1.jivehosted.com,cache
17859,dontest-test1-c6-test6-eae01.m1ams1.jivehosted.com,eaeservice
17859,dontest-test1-c6-test6-wa02.m1ams1.jivehosted.com,webapp
17859,dontest-test1-c6-test6-eaedb.m1ams1.jivehosted.com,dbeae
17859,dontest-test1-c6-test6-db.m1ams1.jivehosted.com,dbvirtual
17859,dontest-test1-c6-test6-wa01.m1ams1.jivehosted.com,webapp
17860,thunder24144.m1ams1.jivehosted.com,thunder
17861,thunder24013.m1phx1.jivehosted.com,thunder
17862,thunder24015.m1phx1.jivehosted.com,thunder
17863,thunder24017.m1phx1.jivehosted.com,thunder
17864,thunder23932.m1phx1.jivehosted.com,thunder
17865,thunder24147.m1ams1.jivehosted.com,thunder
17866,thunder24154.m1ams1.jivehosted.com,thunder
17867,thunder24173.m1ams1.jivehosted.com,thunder
17868,thunder24182.m1ams1.jivehosted.com,thunder
17871,thunder24120.m1phx1.jivehosted.com,thunder
17872,thunder24122.m1phx1.jivehosted.com,thunder
17873,thunder24150.m1ams1.jivehosted.com,thunder
17874,thunder24030.m1phx1.jivehosted.com,thunder
17875,thunder24208.m1ams1.jivehosted.com,thunder
17876,thunder24212.m1ams1.jivehosted.com,thunder
17877,thunder24219.m1phx1.jivehosted.com,thunder
17878,thunder24125.m1phx1.jivehosted.com,thunder
17879,thunder24031.m1phx1.jivehosted.com,thunder
17880,thunder24217.m1ams1.jivehosted.com,thunder
17881,thunder24174.m1ams1.jivehosted.com,thunder
17882,thunder24130.m1phx1.jivehosted.com,thunder
17883,thunder24175.m1ams1.jivehosted.com,thunder
17884,thunder24074.m1phx1.jivehosted.com,thunder
17885,thunder24044.m1phx1.jivehosted.com,thunder
17886,thunder24092.m1phx1.jivehosted.com,thunder
17887,thunder24046.m1phx1.jivehosted.com,thunder
17888,thunder24235.m1phx1.jivehosted.com,thunder
17889,thunder24047.m1phx1.jivehosted.com,thunder
17892,thunder24098.m1phx1.jivehosted.com,thunder
17893,thunder24103.m1phx1.jivehosted.com,thunder
17894,thunder24241.m1ams1.jivehosted.com,thunder
17895,thunder24138.m1phx1.jivehosted.com,thunder
17896,thunder24244.m1ams1.jivehosted.com,thunder
17897,thunder24104.m1phx1.jivehosted.com,thunder
17898,thunder24243.m1phx1.jivehosted.com,thunder
17899,thunder24149.m1phx1.jivehosted.com,thunder
17900,thunder24126.m1phx1.jivehosted.com,thunder
17901,thunder24060.m1phx1.jivehosted.com,thunder
17902,thunder24061.m1phx1.jivehosted.com,thunder
17903,thunder24248.m1phx1.jivehosted.com,thunder
17904,thunder24152.m1phx1.jivehosted.com,thunder
17905,thunder24128.m1phx1.jivehosted.com,thunder
17906,thunder24073.m1phx1.jivehosted.com,thunder
17907,thunder24157.m1phx1.jivehosted.com,thunder
17908,thunder24252.m1ams1.jivehosted.com,thunder
17909,thunder24129.m1phx1.jivehosted.com,thunder
17910,thunder24075.m1phx1.jivehosted.com,thunder
17911,thunder24266.m1phx1.jivehosted.com,thunder
17912,thunder24076.m1phx1.jivehosted.com,thunder
17913,thunder24090.m1phx1.jivehosted.com,thunder
17914,thunder24256.m1ams1.jivehosted.com,thunder
17915,thunder24276.m1ams1.jivehosted.com,thunder
17916,thunder24280.m1ams1.jivehosted.com,thunder
17917,thunder24282.m1ams1.jivehosted.com,thunder
17918,thunder24291.m1ams1.jivehosted.com,thunder
17919,thunder24093.m1phx1.jivehosted.com,thunder
17920,thunder24308.m1ams1.jivehosted.com,thunder
17923,thunder24320.m1ams1.jivehosted.com,thunder
17924,thunder24325.m1ams1.jivehosted.com,thunder
17925,thunder24343.m1ams1.jivehosted.com,thunder
17926,thunder24102.m1phx1.jivehosted.com,thunder
17927,thunder24352.m1ams1.jivehosted.com,thunder
17928,thunder24162.m1phx1.jivehosted.com,thunder
17929,thunder24105.m1phx1.jivehosted.com,thunder
17930,thunder24168.m1phx1.jivehosted.com,thunder
17931,thunder24134.m1phx1.jivehosted.com,thunder
17932,thunder24177.m1phx1.jivehosted.com,thunder
17933,thunder24123.m1phx1.jivehosted.com,thunder
17934,thunder24179.m1phx1.jivehosted.com,thunder
17935,thunder24274.m1phx1.jivehosted.com,thunder
17936,thunder24136.m1phx1.jivehosted.com,thunder
17937,thunder24277.m1phx1.jivehosted.com,thunder
17938,thunder24159.m1phx1.jivehosted.com,thunder
17939,thunder24124.m1phx1.jivehosted.com,thunder
17940,thunder24297.m1phx1.jivehosted.com,thunder
17941,thunder24186.m1phx1.jivehosted.com,thunder
17942,thunder24160.m1phx1.jivehosted.com,thunder
17943,thunder24131.m1phx1.jivehosted.com,thunder
17944,thunder24161.m1phx1.jivehosted.com,thunder
17945,thunder24306.m1phx1.jivehosted.com,thunder
17946,thunder24194.m1phx1.jivehosted.com,thunder
17947,thunder24133.m1phx1.jivehosted.com,thunder
17948,thunder24137.m1phx1.jivehosted.com,thunder
17949,thunder24200.m1phx1.jivehosted.com,thunder
17950,thunder24166.m1phx1.jivehosted.com,thunder
17951,thunder24155.m1phx1.jivehosted.com,thunder
17952,ambrose-jc-t01.m1phx1.jivehosted.com,thunder
17954,thunder24206.m1phx1.jivehosted.com,thunder
17955,thunder24169.m1phx1.jivehosted.com,thunder
17956,thunder24309.m1phx1.jivehosted.com,thunder
17957,thunder24328.m1phx1.jivehosted.com,thunder
17958,thunder24156.m1phx1.jivehosted.com,thunder
17959,thunder24336.m1phx1.jivehosted.com,thunder
17960,thunder24190.m1phx1.jivehosted.com,thunder
17961,thunder24164.m1phx1.jivehosted.com,thunder
17962,thunder24187.m1ams1.jivehosted.com,thunder
17963,thunder24192.m1ams1.jivehosted.com,thunder
17964,thunder23959.m1phx1.jivehosted.com,thunder
17965,thunder24341.m1phx1.jivehosted.com,thunder
17966,thunder24354.m1phx1.jivehosted.com,thunder
17967,thunder24207.m1phx1.jivehosted.com,thunder
17968,thunder24191.m1phx1.jivehosted.com,thunder
17969,thunder24358.m1ams1.jivehosted.com,thunder
17970,thunder24210.m1ams1.jivehosted.com,thunder
17971,thunder24382.m1ams1.jivehosted.com,thunder
17972,thunder24384.m1ams1.jivehosted.com,thunder
17973,thunder24213.m1ams1.jivehosted.com,thunder
17974,thunder24216.m1ams1.jivehosted.com,thunder
17977,thunder24228.m1ams1.jivehosted.com,thunder
17978,thunder24387.m1ams1.jivehosted.com,thunder
17979,thunder24246.m1ams1.jivehosted.com,thunder
17980,thunder24399.m1ams1.jivehosted.com,thunder
17981,thunder24368.m1phx1.jivehosted.com,thunder
17982,thunder24226.m1phx1.jivehosted.com,thunder
17983,thunder24251.m1ams1.jivehosted.com,thunder
17984,thunder24253.m1ams1.jivehosted.com,thunder
17985,thunder24468.m1ams1.jivehosted.com,thunder
17986,thunder24165.m1phx1.jivehosted.com,thunder
17987,thunder24374.m1phx1.jivehosted.com,thunder
